symbol,error,full_universe_scope,published,cache_sha256
SH561580,,True,True,4e4d5beef6a50ae332293eb5a03300fbbb988f2e1f0519de371fca40cafc6cf8
SH561590,,True,True,6b6319480200a1f0a31b940ba10f7de4af307c9028f0a50ef23874a34f37c058
SH561600,,True,True,1ba0f54ab6efc9431d3e8b7f9479f3bf38e52528aa95792924a687333266b01e
SH561620,,True,True,46a23e633fb62bb7da06016ef67bd089d0badd8624457193139ec486d096b5bb
SH561630,,True,True,702f4f82c830716dc5708eb08503af6eb54932104b2d7eb1307e9ce38308acb1
SH561660,,True,True,c421b52c2a0ca117cd7e651502c86c154ec7da330c1167c73a78d3d789e28623
SH561680,,True,True,fe6ca813893bb39960d7917199b947d86e95439420901fca5d71e41e88b07467
SH561700,,True,True,eebcfd16736ca0adfa3343f376bea00fa6983c787b9545d195cb502947d5d369
SH561750,,True,True,a04e41aec0b92f6a94a5f1c1fddf460ca0b6af47287737e6860c58042705afb2
SH561760,,True,True,a6af6fa7b26cfca8b7ab7d7569ceefda7e74cda753acc0a3bbe1b530fd2fe860
SH561770,,True,True,64b24cf893fa4555d778e933418afa781126af52bdac0e410292f987e43b528e
SH561780,,True,True,d62e60d2cf3fa73526db42c0790504ca5e20f8824f33961ab2bc56176ccc57bf
SH561790,,True,True,0df92a4f63a32ee19847004ceced12eb0051ba89dd0ce44cd6cee0ab639d7a46
SH561800,,True,True,f58f0062081e7639dce37b2315f067c22fa2d104c4754af6c87f5fa16bdc2604
SH561810,,True,True,27054021431a6ebb560760a078fdd7b8ff9ed0bbdb0c31f87d22e603a28e96e8
SH561870,,True,True,94c7c821bfda3d652e36b3b98093e128af1762d380fb56ea4cc5ae6d44c31b28
SH561880,,True,True,ed706be660c49a221724d3d4e2bb20698c81d6cfef78480a683ee48b2aa5e1d0
SH561890,,True,True,18dd9bbc0e08fc2e01f43b5c618aa58351c1fab73fcb344b7934ccd50a2ed249
SH561900,,True,True,227282a66df09baf433e56fdf0a38b87921eeb7e80c686fc6736ea788a9ad3c4
SH561910,,True,True,7feecc05dc7219a210f8237eb6af1332e3232ca121997f5cd5c1255b08327908
SH561920,,True,True,97b1c45dd9ce0bdf314e87048803b0a67972bf1142bd853491161dac4a9aa690
SH561930,,True,True,58af0e51e49796d38083fc7538a9dcf410065a5b4cc1448a863cb83ef6c79a70
SH561950,,True,True,22916b4b6515a3af0c9056c44afeea05df000552256420141f137a6d372b25cf
SH561960,,True,True,978ee71bada5bb059f8125aec6aba8ff4e271c370e70bc147ea539a287635985
SH561980,,True,True,c9a860a0898e203f6f1cecb0db79a43b21b729e2bcb6d47bb39648a4df5fd354
SH561990,,True,True,c18a014d265c2336815a44aae7897f25a907cd0b155fde56908fb9aa592c11b1
SH562000,,True,True,fe895eb09dcbd5c0db853fda8998cad4f42632f6c22b4266ae572a4ab6c7afd0
SH562010,,True,True,50eba9b2a2dc823ebef4814ec5d200cc6484f9ab2b4f3a59953c96bd6b1cadc9
SH562030,,True,True,4d501cba65aa2169c4514169a531d3518079183334a70463c1ff3583c373a1cd
SH562050,,True,True,9b8fb578550feb6c12488fd19cd2c181189c4a96fc0c39e622b8669c50a28f47
SH562060,,True,True,ffba74bf3f9213c014bb4588cc82d6bc98b3253357070d31d7a5b78bd3f8e314
SH562070,,True,True,2d7f6406f1bd516d1a4064463195288f9ccb93da2f812a4ce0a07262e63f3add
SH562080,,True,True,8c20d6687626fb5d3ef50e9643dbe4257f844a0db394fd24e9120bbae0b4e9f2
SH562300,,True,True,95939f30ca385164377223be5c2a009320412d1c4c2a30c6c734bf22c993cecf
SH562310,,True,True,993dbf27f6e0e59eda75fcd817e0bbaf279e01763b0405748109ccf0d4d14dee
SH562320,,True,True,9dc46e4ca5f02ef6b74c092969098159ec3b79e197cc904ac6b1fab3b8bd087b
SH562330,,True,True,7697dad66a58cdefbbd259c511585d06a7bd3ec3dca62ea7143a38c48c5ca5f4
SH562340,,True,True,6dd57c596f5471be9b8a6680ef4f89a4c3e3181e00215206ee15107800ab8570
SH562350,,True,True,1266c30eadf26b5193cdfd444c64d8d3821dde1b99f9cb6eed9f206822a9428a
SH562360,,True,True,1b2e05c21a65eeba1c6880a4fdeb9fe805fa59c1a2f726c7a25a22f1d8f0ee6b
SH562380,,True,True,e930f1d96f6359f0fe0a14a87a820e4123101f9dcef8aa5dea84e931cbb5d8ee
SH562390,,True,True,59f0903c22776cdab1c8c86f6436a9ea927ee5e52e020b3dbe079b0a9b7d6d7b
SH562500,,True,True,9c85c6bb9fd68779f41cc23da3efc9f68c143f6470859c4574184e6d4c818005
SH562510,,True,True,ef2073104c0c0b0c765c04c73c8acf9c787a90041a0d98b69046ac8d990d67cd
SH562520,,True,True,93173b32eb7c63b38411119246b240b44bba8b4469ac89438bfe5f2070ba1ee0
SH562530,,True,True,bbe9840e5029bc88c0db1d49d4c575b96a8bed900dec0bedc0c916e403a80106
SH562550,,True,True,43da97d583e8250507f8ef1b039d21c94b96357e59b7fe560765464d8aae3490
SH562560,,True,True,01fab04f319d60c406bc35ce1ae334b16f79059b05294f503b34e5b2423e330d
SH562570,,True,True,8a1206c409a5450e0dfc11c852a7a676a9db8a389806a0c4a3e48996a76aa0f3
SH562580,,True,True,039192407205807e4f16757e819e4178af9d4e2b8694e17b266bd08515de9ecb
SH562590,,True,True,902f3436010e193d90ebea2b71f208eacca4bef08c56713b90081f5899c28d21
SH562600,,True,True,cd80f5681d10d2516e58c35937970d59359e30ed210b245e896589ba1e722e46
SH562660,,True,True,c136727c728414d89c8f0af5f3c3b857694b00b0a65761f39a59e5f3bb941f93
SH562700,,True,True,a8bdaf1a6052117ac6d7b132cc540b0545619f928b090beede1b8d2ead19a474
SH562800,,True,True,a4b89d2a27a4aeca9dcb352f623608adc7639d0db092e566d9b033774c173c77
SH562810,,True,True,e62c67844350236efea7e13acdbd119bbe6aff3211b63d3a1bd1420d07af5c71
SH562820,,True,True,e2169181c78ae262fd3bf324f9704e4afd47567e524f7aa673680a8dba10c91a
SH562850,,True,True,650f66671b1926d519733181cb66910bc2d1c60c29643f1a3fedd988cad4e9fa
SH562860,,True,True,addf45810f17b7602423b19ab3582cff5f46d481f0888c00cbcc1ffa0c18b17f
SH562870,,True,True,4799f49bcfbc3223e6cc727ab1907eff8c2bd1c4bc10ab43615a6eb8be32daaf
SH562880,,True,True,261ef5da26f6cbff7bbf1359d48306efaf9e02838044e5b3a12602e082755877
SH562890,,True,True,7de9bc7341dac93f0b363d4bb16f36a60fb705d37b7c00e43a12b9a32dbef081
SH562900,,True,True,aa6e907ee184152a76d1070da729f39cdbe7f9673c1a34ff50df4fb3c4b2ae62
SH562910,,True,True,ab54fc3c20c367a222ca524ed6a67cb175288b67a892108519919bc4d7485b00
SH562920,,True,True,2562c68ce9a58572a7ffa627546404d83825eeb0702516d330fc1095aa7db159
SH562930,,True,True,dc224c3c4fc47bdd9860b8efca7b9eaeb40c7ca64c4be82c8884a4060ed7eb56
SH562950,,True,True,d5a19b97595ecffb33d05cd2cb3ebb4a123ab539ecdb2d2e825837351b9ec114
SH562960,,True,True,c70a286ceac7d93288354cd307695235cea68a87d7dca1ad4244fa0e12a119d6
SH562970,,True,True,cd3d4781e4ec8dc049cda67de6bd52d07cab0a3b80d228c4143df89c57f0c58d
SH562990,,True,True,c600eba8cc9c5c3e2b3e5334dd8befdba5827fcf97d2c96169109c2aa10cdbc7
SH563000,,True,True,f28677cd689d11d8bc09a85a712fd7ddbedd41d83ff5aaf9dcf1fbf5b77445ef
SH563010,,True,True,22f7652c4e6b1f82bdbe279cc71e7937dee12cf54b8296680f65d05d0c8d37b3
SH563020,,True,True,972c1803547f22b546e0288a0f96a918e8e52d6c76ac6faea2874f4d988c7f09
SH563030,,True,True,9e6a18012af2d69adb814f1d5ef69bb9500ceddbddb99ddf158fe46a27638d97
SH563050,,True,True,6274ad148a38f5cbe0cb56d782093f379410f64b75cf577acdd47b7059181fce
SH563060,,True,True,447f1b3e26914f688366cc24f349c8d96204eef376e86ea5faf0a6ff14d8b84e
SH563080,,True,True,b00fc417eff54b50b758c1fe3a619a9df9dabe2c168886850f2b917948c67f61
SH563090,,True,True,b52924f2983bf44b2a8cabd74dcdccff111a069e48c1df847addf86c9fec9ece
SH563150,,True,True,afbbd81a1c5fab1561733c50d5a8149987a5520a0c3f60688fd2026fe904d7af
SH563180,,True,True,4748b07d43c2f632ea565916e0e7a039c5fc3da657b501aacbfd1cbe4765fd8b
SH563200,,True,True,b7bb0189346d5ac447b9af8d214b1a72ad16bcef50708c2bb1fb150a80a1d0c3
SH563210,,True,True,bf64188701bf92fa6686d61e7a07755e8f355cd1d86b9a2cfe1de04fa8c9d377
SH563220,,True,True,16bbfd1cf6e2c8425693c5a3569efbe859e18f7a0d7d658451b7829332dc221e
SH563230,,True,True,e58e001b3ff29a3ec65068a96e19565289dfebcadb208cb4aae056f61c5b1f2c
SH563280,,True,True,429daa392f02d642144543436d87657c7065a3ab7a45afff80827bad3b281620
SH563300,,True,True,d874d26f155b5fa8c5754f80cb57c8207a5594e10f2b56c745b4c2f33c927d2e
SH563320,,True,True,65a4eb62846ff2c016104b59c54bc330db5c73c9a14aae9290b31657ce89051f
SH563330,,True,True,4521648987b3cb77b9509ef81985e200523167e89fd4a3588f2b2be09dd694ba
SH563350,,True,True,614de733b6d22b45187ef5d14faf3facf9ea94f18cef4a7c88e6daae8b2d0aa2
SH563360,,True,True,bb136dc7da82c935476b631a786d0f45570e1b37f32266a998607c191c5e4d99
SH563380,,True,True,59753c75d592d45e4c9e35eef8ed78474440363d792957d405f3583d6792847d
SH563390,,True,True,c5484afb011810514af7dbee0dc16eab843caf988abacdd4f3db6938bc61f8c2
SH563500,,True,True,f44e0013a8cd4d749a375649f0fa5461a6bcf15e2e9b9eacacf50fc41e5114be
SH563510,,True,True,19e5d5ce4fcaae61a4fcebf264937af0bebccac79399867a90f9c89d376ba396
SH563520,,True,True,6d418674ed1d49f8fb44a6c9e7fd39923650594705008744a37c7ed054100bcf
SH563530,,True,True,480694b1b551d655238014a3a1a1380ce4f8781be2aee73c7ea891c68e158cc9
SH563550,,True,True,7d749ba9db5568504bbe330db5c44bda0a2772d219eaa3dc9982a5b451967b9f
SH563560,,True,True,95f695c581b03d03f16edf590a0e6fa183d99d94afaf02855e61d8f178891b51
SH563570,,True,True,37d0ff9ae70cb3a5ad1bdea71cdee76b540d1b28581c213f09bf3e32dcaab31d
SH563580,,True,True,f73f18af9dbec10219040efc9096888d106bf12f9c307b41ba9aed0bfe37eb4b
SH563590,,True,True,9fd39e5ae4cfc11107a3aa583a0ed84fb75c70fb60adae9d538ab293f331147d
SH563600,,True,True,a0f89803dce20d8b3fbaaf4c3d86205b85d39cb3685997731be7e15d8cb4f895
SH563620,,True,True,45ead28c31365b09cbf54e66bd2127feae7c0d431f2d26effc08e6b75a9ed2f4
SH563630,,True,True,a35e91b5412a801f0a0ddcb78779e74564b51ed0001128ea9dd261b8f5a28020
SH563650,,True,True,c40ed36f1094304e2a55524b9929f73f5adee6b39f36906b2d5c408b4a5c571c
SH563660,,True,True,8464eb27e93522c7b7fe8ac7158b291907ca428761e571c593547277078948fb
SH563670,,True,True,41fd0b3215277b1c28d47ad7d1f4b4ad3cd0b81247d3e749fb7eeb21000ae1db
SH563680,,True,True,35a852c951b3b26a0999b437174115a06ceaf0ef5c13f32063b1d25f72aab5b7
SH563690,,True,True,b456abda794f4749f76238ca8d38ae28bfa432f83aba562f9494a9a2694de888
SH563700,,True,True,1bed4c9c544eac1e6e1adc18c0abd6d1693ee9fe4b8c58c2b15e1334b61bf5c2
SH563750,,True,True,0f152d545800795ecd079ca1c1ab637fbbd8a17f1f119b423d9272064df24837
SH563760,,True,True,f57b53ce1684a1eb77e495a2b4eb56f4b50d764a8ebbc92efa06a4ca299ade84
SH563770,,True,True,11caf87a166fd888f68b5ef57dcac2d50ad28b0f5119e46927df2966eb2f34bd
SH563780,,True,True,5666e3d0305701afa3317633ff725908a18e89490ec3c5c7060fdf5eec0cf65f
SH563790,,True,True,a567572dc21d5609d5d55ce997f53dc099339bd3c12a79d3ebfa1f9c1f657525
SH563800,,True,True,b47bcf26ddba71cb1c784084cf24c2f4b49ce07ca00bd228b60d8aebe823a6bc
SH563830,,True,True,ca322fdada95c3dd2fea394d2e5287dc35a83fd712d328da856c74bdb5395cd9
SH563850,,True,True,b5eea9733dd9cf952f3bfa39271a3656f1828f11d9ff6dde6cb9c88c3f8f5a5a
SH563860,,True,True,911499c9e85dd9a765291980f044e40571aa4bf397ee1433d12dd7ce213f9912
SH563870,,True,True,d9b82f6b07c94108d0333c62890f2225d97a88bbd297c050045461a01ce1d909
SH563880,,True,True,8282cc45aa9dd74690b67a4b9427d59ac368db846d0478c8303560aad4a1dc29
SH563890,,True,True,74d2c0ac3bdfe43c79653c6ad3c9fa408f6d161918884a90bf0b0233099d66d2
SH563900,,True,True,2a3f265cc25a162ac1e50a64b1463bee552eeb29e7c7b7ce0fb70f0c65841d55
SH563930,,True,True,59311b5864a9ed002ddc2f80f535dd6e0c172aa1a62ec902a6a9ad7352ab1562
SH563960,,True,True,e079cebffa82b69f9be3a9734de6d2385b4373e612405fb84f77438d430799ee
SH563980,,True,True,7d88533f23dac45afb57cdbe80ac4de5315349659840814d383dd7ef8606225e
SH563990,,True,True,1cdefa322e405eea52984eaac66137a511db111f3bce70f0420062b56a247039
SH588000,,True,True,742e752b602dd4b035f664b4fd20e0390af9ed9346ecbcb97413460b369850fd
SH588010,,True,True,5220a76b35df60df64862907d09a2ed3963c47aa3f067262d7f1046beff86cee
SH588020,,True,True,7ff8192323c0f076fe0937400173f7bef7e18a601d7eb577a292fd61ea1e3bb7
SH588030,,True,True,e3a3cd67940227ea7494efc566bd0b650299ddd107b64e0c889ea9e7d70b6254
SH588040,,True,True,d9b2b172109184ca0e4d6c1ce0f9e2949d346192f13a4e9d20add9d9a8570248
SH588050,,True,True,f83a478593e9579e0afccd08dcff4ee89aca98b30f1f8fc7bdcccd13166856f1
SH588060,,True,True,a606f5687a74178ac53bc62202a945ac565cff1216475c1f86eaf8d00965577a
SH588070,,True,True,f7b2b888e1d3cf53475c1668ff20f4ad72c4ef56099bf0f92aaa05d1d15a305c
SH588080,,True,True,321920f64f43903922f13bbae70a48f4ea432cf9e69127ef49a2ef68c31b418c
SH588090,,True,True,b7b3f889017f1d2a681bfbcd1fe10dd07300356cef36bdee7d0d52ad23b2c676
SH588100,,True,True,c39438212b10fe1cae510c26155fb2b50d4a39ff21434c1385319556c09f379a
SH588110,,True,True,1facb4ef40f1d0a0df6e5620d01e1d38bf493ca64bad09069a0523ede506df6b
SH588120,,True,True,7c11c7b69ac13c748bd38dd53027f0bc2630c4140e6897781f8b2aaa027f979f
SH588130,,True,True,489862b835af39af69e174486514ab9f8a293d4db101ddb965cd9086795bab12
SH588140,,True,True,9eb2d8550b0380322f73b2b033337125043b7b07b3f8e3ffa4ce48e68f9c3d94
SH588150,,True,True,3a55b5b5869273720d96a8f50205a6610297eda6579358ca6f2f1b5033dc7996
SH588160,,True,True,4863423c6e289a2b14f4c3c96331cc885693a94db78d6c5aa1b2a0ce9b744a0a
SH588170,,True,True,b0f9d88238fd047659de2c5bea688ee0df17578606a8626f2c799f2bb77df0df
SH588180,,True,True,9a928a5b4e37be4422ea4ba543e66da0bc125c269cc92a8f5b23bf2ef19d55b1
SH588190,,True,True,f70880303e35688f46aeded6b38ef7670605970fd570833a883133223f4e172b
SH588200,,True,True,b8615874e20fc2951c76c7722b5afe54083ffa6c7bd47216b3a98048bf3bffeb
SH588210,,True,True,27e82cf9fd79205061833da80e8ed1f97bfeebe05148a3874cd73710dc3b10f1
SH588220,,True,True,689c2acc2ba1b0e86c5de8685d17f05f89a11bac6af2cf493d051ee7e966e5b3
SH588230,,True,True,1165720719cbeada9d2f0cd6588093a1170a9b22ae446abde46f741a962dbf8c
SH588240,,True,True,39a8e2018963bce17f7507471974b24d2335e6cb2787a1753fbf0c96fade9408
SH588250,,True,True,d1df5c8afdc852b6ab2d1c79e1d26cfae7aea9ee2313bd8c8a095bb066c4f3f8
SH588260,,True,True,2fdeaafa1f10920793f7483c5a9e7986758e0e32fe52792f1bf49cd23bc9372b
SH588270,,True,True,8f60e6d8b4cd38b5270af7d73677ac552d6422406a78cf4ec9006000d7d2f21b
SH588280,,True,True,16e743b36962b5c1cd9561b85dba2c2994ba7ed6e4576b73a5cab6488e7dddff
SH588290,,True,True,81ba58c4ead3d7ec0a82f6f2244bf0ae312edf64cb9a2aa029f11385f5b9cbb8
SH588300,,True,True,1d2a408ab65469d934a33e1d0fb5287a73b133e1be54d6519a648db694356702
SH588310,,True,True,fa55539a77f571b3146623c65d7b8932bec739a05d26e18dd2140a8c09ba65b9
SH588320,,True,True,c3fb4190bfaecae20d2a07e91a1ebf8fcbe83a27de0546b21effc0d73be6b3db
SH588330,,True,True,9f397d034b906374335db54ffaae1fc4f33126789b8f609c131c5f16eb79a5e3
SH588350,,True,True,89f8b90671444d724f65ca35764d84a6a79b3c89b9355a8e6df0376eb34b05ff
SH588360,,True,True,3189d76408dd9d3e05274653cd7d01b2652661a47a6bc6fcb172b9c90ae50c30
SH588370,,True,True,4e338a85fea26252f55ae0151d28e1c06edf901f959792c549bd4c85ac168038
SH588380,,True,True,9b96bb5ce96ddbc726837615517aa6132d920057257f6fc0c2586cd8396c143c
SH588390,,True,True,87fdda3eee49f542e9c27e1dfc2d1201bfeb9d244f909ab8eea3a4080ad8470d
SH588400,,True,True,e58d779d763dc71fc0f264898f955ed13034f25f965087370206eaa16381baf0
SH588410,,True,True,388b503050c27428563b9575b4bcc82978c283057b06058efe7d9a1b08526522
SH588420,,True,True,66e4aad5615388788c216c2e694717bfdefbf3012c8db4a3a6d7529438246281
SH588430,,True,True,126a7dd66cf1771243f2a35a64bebe14b955cec9b016f352742518fe143c0447
SH588450,,True,True,7c4c67c2a45315f16889ae6b9a1dee9387dcc3a149fd100e509db8bf169a396c
SH588460,,True,True,45f13bae92464fa707565dc27fab2e7a2c30ca4852b8e0d0616eefef628c9441
SH588470,,True,True,2fb5527a88c8b3e925b58ee824c926b77dcf46bea306113161936b22241e9748
SH588480,,True,True,61fe61ff5d184b0b4a14a6ca21c3b1fecd777fcda3ddc5154a9838889833b861
SH588500,,True,True,5780dd7766fec4f25596f67df81f771b1bed56a7a6207add0b85135acf7faced
SH588510,,True,True,cc47b015991f05346e696e5c78a16e8c160c31ed1d813dfd856027736d2fdef9
SH588520,,True,True,1e2648b5cea86e327b20e26dc8f115a82a67aa3683c1044fef059dd07fb3417f
SH588530,,True,True,382613e7b68ee27d56d3b125b5fce5947378fe70c3a163e60dbc0e7247cbea8f
SH588550,,True,True,75bb7c40c45d70ff34e3b30354d2666ce695a807ce507b0836719742766d813d
SH588660,,True,True,38bd2e564a6785d446536b51ead46d22d57acac9870a88c28397d558cc405024
SH588670,,True,True,5b8bb0bd0c46950683770e6aa7bd47e5a5a3499fb17d7052cca798b40fd9443e
SH588680,,True,True,d62618841af687629f36ade4b8e3ec42348043aceec5736817e1cd908690f3eb
SH588690,,True,True,07d208879464f398ddef41c0de1f90f5014c5731342826f57f0174fa58d00c15
SH588700,,True,True,79bf5c8b225f44faf0c88d00175a73abb9a20986b9786040a6b5ccb5f97a6096
SH588710,,True,True,2ae63e60b24b289b83e626caed3e002f1d8f8982f4be357aa354300e823b751f
SH588720,,True,True,d6b808d95ca4176c075509291693c822808a7355087e76340c081e12b5ea158e
SH588730,,True,True,8f5174abbd34465e1fcc8108e3c4cd0aaa10d818a9a0d1bbdcadd090219d75a7
SH588750,,True,True,edf05671d2e03f3259c76cd4449e7c97ca52d234890bf2be3a1445ff4ef4e463
SH588760,,True,True,f6d91fa66e8c9feebb6b5dced9deca662996998371b6898310179fa3ff913e9a
SH588770,,True,True,54719dd671e58244f879819241b877da59194586bf19ac510891157daad40579
SH588780,,True,True,28f2753d7b8d10423a26dcf663bff3adf5697d7cf9b4b25a2dee5d049a9db8c5
SH588790,,True,True,115f3ebada8f090bfb19548823295a27b243f10801393794796bf2b04d4907b3
SH588800,,True,True,332659b1c2d7c243a64b408a4497ac0dc855f64f5e0aa5ded77d634effb82f14
SH588810,,True,True,4007ecadfa69e706b351ac2a88d25a5c16134696202d75a839c907ced44c8f55
SH588820,,True,True,555176a8eaca3884e75d767d2796cc9202e7c843976d194bc53c31a29be434c0
SH588830,,True,True,133237e8a5d9bcabcabcb57ab71344adb174a1836e52d810a93467b8f1e23931
SH588840,,True,True,f232698f5272a5e6128909abb5c28a0c96fe37a7fb8d940ec83db55cb44e7755
SH588850,,True,True,5b6181852bea268d0908da3d774032bde36c1fc4656f126a875c9aeeb0ba5ac1
SH588860,,True,True,cba70a2d936703c3c6b4590b046efcb2252c1da312a57439481a57de043f937c
SH588870,,True,True,c4336cb530cc76086696dbdeba46893f6fcecb17eb86eefb70e98fce6a1f1e01
SH588880,,True,True,5ff41471829fbb53912e499e325bc8bd7d1609c5b39424d266001e5ed6e3d261
SH588890,,True,True,7abd3315e6ec656e790aa052fff9b05db35437149c80da740ea55dded722a97d
SH588900,,True,True,0dfb7f7cf829932be043211f5b33c32914c051bf29eae67d6444a2e51c92d6f2
SH588910,,True,True,fcf56aa396cc65ab481eaf2b602f4b14e21c92017f4913903ba0a106e9827e29
SH588920,,True,True,79640fe87ceac16c933b0743b5d12ead78999069bc573a42ff5085cda3091c50
SH588930,,True,True,091e53df7c18279724f5ffbf98132900c280a2e41b46cbb28c714bb53fbac859
SH588940,,True,True,bcb380c3705e000fa174a7b739bd6f4ae0631226c17a27e3e2af39816efc611a
SH588950,,True,True,8e47779c70aa2313c52b400f8f98fc62a4d49657fd4fda56efb3a49b6fab0d13
SH588960,,True,True,c583020cc42cde11011deedf5d78d004ac9259f3d43d746159c68d1720f6e790
SH588980,,True,True,db986252247e64017b9bf688e557e8ee8846f4be19944ede94616bfc745e573f
SH588990,,True,True,479c2d6a5f26c37dac1c72dfbde601b851f0d818e9a2be50d0a931703abfe58f
SH589000,,True,True,f6c1aa83453ad307da19e6e4ebbd2493aa45a753d2d029c01ede6715109cdee9
SH589010,,True,True,95b42a07584c0f2c43a47081c0f58314707623a4890b849e58b33b75b9411a11
SH589020,,True,True,bc8dbd9218bf40a84e12d26279b2d8e901c86ba65e8e10e976672216f86e7f1f
SH589030,,True,True,e2c542d399dfd2c1608ad90b933915bea7401bf4cdfe863cab919b4263c86704
SH589050,,True,True,21445e4b464870e039b543d276bb0bc24bbab4e3e1f5e560a1951c59ff3309fe
SH589060,,True,True,6539c0b5decc60c207592010bb05f897dc3354485e364b88261d1d6dad0156f2
SH589070,,True,True,3de9ec4e1c5d4e0dfca8d100ff1c2059e5931c2fbe19accc0e86244d0ceb9d50
SH589080,,True,True,ae5d314919d4be0b76076304435e217e929b4f574efe6dd743a6f78afd4b09aa
SH589090,,True,True,62334801e67de394ba7e19efa4e722cefd43be586e4df238cf6d783d1d77054d
SH589100,,True,True,d73bb179a471f01239e3b4a783b9a3112f0971bc7fc65e103f21217e426be2d9
SH589110,,True,True,ab94dd8f923a25c4b38e85a5f3c1f6c85ba5fa52326c1a5ec967ade446f0cda1
SH589120,,True,True,72ed206974cfe09836e3b04ed956b0715c20ec0ede9d9153bd25b2a326a31f4e
SH589130,,True,True,444f576e20bfa1b5dae6323ef648c7c0cd75345a89f492a1ff7456a2953e30cc
SH589150,,True,True,8778eb685b2542914d9808434e5bd46dc1d5c30f4ecc3c522ab37dfdc0576131
SH589160,,True,True,37963ffbdc50e0334cde5f945bbdb27c677f08094f1be23de237f09cab0d2864
SH589170,,True,True,59c1adf1eb2f0eff82ebd5532c4b307466baf69af01a73e507b8ac498743eee1
SH589180,,True,True,5d4fdab1138dfef952038fbf5100559e052ea9ba02e72de8918cd08243787cdc
SH589190,,True,True,903d98a2c84a36bb8a247611d42b514f6438d41fd4ecb6eefee3d67a7ceb2e64
SH589200,,True,True,4c22abf59ebb46ade6514366dc0aa5713a83d265a7c1101282eefb8135a0fb3d
SH589210,,True,True,c7b30e30bd55c2cb4390cbc1744b06623dc4e4a0a09cd6ad1f1268eacea0e1bc
SH589220,,True,True,69ba3618a8dc42801c4eab824de1b9f735b784bb9bb7e745941b5d4da741be00
SH589230,,True,True,3ad71e51fbc6c6c3ef449f8264ed8c2156c47bc93548cd1c1fabf9a6fb3a3e2a
SH589250,,True,True,3dbf79b3fab5c2c3abcd68d10bb123f9b5b7fa84e8cb81b58f5b3848eebf28a2
SH589260,,True,True,49ef35ff9bdf014a8ac470fd6f46429ae2c48a6c435caf6496899dd850bd2f76
SH589270,,True,True,cc03e07f1763cf17daf7be73462d254d7ce3ad1a29bd377b76ce74fef196ae64
SH589280,,True,True,2ab91d5bdcdb7dc63738c6a8f255b7d725c0bc1f2b009924418e09c0b89e7cc4
SH589290,,True,True,2ff4f5700eb1f9ad14e708d3dd21b8fbaeba1b7da619f60ee94904e5bed4d8b9
SH589300,,True,True,9e0b84ac64d28ad819e3552a40184015887547d1a1c439d9e020869f9a3df56f
SH589310,,True,True,f03dfa39523e42064d77b1a54015284b03368b240b15baed8c2f9fad812ac3ff
SH589320,,True,True,bc60cd95a8f5764a0dae5601b332a77762aa8267e1f62148ac795721857a1c17
SH589330,,True,True,97def6aa49e64e2232baef96ffc21653ec953018c0fae898d2b210db410d654c
SH589350,,True,True,8828131b2fc400e76e05c56c1f40febae7e0afae08d738e00dac198c3479a6ec
SH589360,,True,True,040f7514cc2a7a8c031cb9f33e0948a31e5f36f952f6dbd0e138df3daccbc035
SH589380,,True,True,3d3d02bcd60018050f8fc3e912710f2708921dd2239e1700cde0d7ba04623fd7
SH589390,,True,True,e6e3feb4c3ff16575d8bdd03c714acd44032ff6a6108712e354cc49f3bc538b2
SH589400,,True,True,f3424bf35f7b3d0b6d3f4a2e9b5196b4ea9598007c5761fb080bdcef426b342d
SH589410,,True,True,4609dd312512263c4da7eca932f79ea5d41dd25aaf5c62e7932fbba47c1ec97d
SH589420,,True,True,006b78b05ed8b7efbcda3fcd21b52636e368db63c70f1d0eefa6c07d3eb859c2
SH589500,,True,True,56d963265306a7dbd0dd4b04e10f5d970d7700f3eddf823ac90c77d2fbe868f5
SH589520,,True,True,4e17fcd870d8f128443bd3dc3920b5ac080d8b4a68c37c06ea3636b4ab654a0e
SH589550,,True,True,57a8fd9554b141f115a60ef199075846cb47b5f826eddbb0a9a5c958cf1252d1
SH589560,,True,True,abb86371154ab8cb49325c79ad78bd9abc5674e27e471521f7a6dac08b7fe44d
SH589580,,True,True,a5b5186062f524832455a2f6993069e6bc9d89881683886b524e6681c5b0cae6
SH589600,,True,True,df98ad0c0dddd21eba30a209ce7080af8fbdedf984f0c1998efd1d94f859dfa4
SH589630,,True,True,14e7e9711f18eea45eb1f50bf7b2733820d6f9c770d2e31a9780fe4b74726d3a
SH589660,,True,True,fc2105ade6039a887581b525f74971f681ac475d2830814c0d5f8bd8bdf06856
SH589680,,True,True,c603ea4a2f01f9f59909c3e35fb29a8886d4164e36a6ec5ecce9ab1f1d106ff9
SH589700,,True,True,ed6e8eca2f57cfd05fc1c55dfaa6e3f8e932ad8e378082b911d3a4b8e9ff7be8
SH589720,,True,True,28eb5caecddf3a04c9e73eee55958d35fd423213a19300861b79916cbe1597b1
SH589770,,True,True,954ec1b1325a59bad161526b673685fbd88718c5d32894977237b94e141e3da3
SH589780,,True,True,c603ea87c95361ab3d53e0dc7ad5b7f69cb43b464680ba41e1630c2891e5a528
SH589800,,True,True,8970c6478dcbd8f6ea33d41d4f7d9e2026019e1690d84118e8c229d34ab7de0a
SH589820,,True,True,8594a619362351c3e85a8eac159ba48cb915662566af81d9bbb9e22b93726ad3
